,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,company_name,model_name,mileage (kmpl),engine (cc),max_power (bhp)
4617,2018,5500000,22000,1,0,1,1,4.0,bmw,6 series gt 630d luxury line,17.09,2993.0,261.4
4618,2017,875000,30000,1,1,1,1,5.0,maruti,swift dzire amt zdi plus,28.4,1248.0,74.02
4619,2019,785000,9000,0,1,0,1,5.0,hyundai,i20 asta option 1.2,18.6,1197.0,81.83
4620,2017,819999,30000,0,1,0,1,5.0,honda,wr-v i-vtec vx,17.5,1199.0,88.7
4621,2016,2950000,60000,1,1,1,1,5.0,bmw,3 series gt luxury line,21.76,1995.0,188.0
4622,2016,1925000,27000,1,1,0,1,7.0,toyota,innova crysta 2.4 zx mt,13.68,2393.0,147.51
4623,2017,885000,39000,1,1,0,1,5.0,honda,wr-v i-dtec vx,25.5,1498.0,98.6
4624,2015,680000,64000,0,1,1,1,5.0,ford,ecosport 1.5 ti vct at titanium be bsiv,16.05,1499.0,110.4
4625,2017,960000,42000,1,1,0,1,5.0,ford,ecosport 1.5 diesel titanium plus bsiv,23.0,1498.0,98.96
4626,2012,385000,45000,0,1,0,1,5.0,honda,brio 1.2 vx mt,18.5,1198.0,86.8
4627,2019,1650000,15000,1,1,0,1,5.0,tata,harrier xz,17.0,1956.0,167.67
4628,2018,890000,55000,1,1,0,1,7.0,mahindra,tuv 300 mhawk100 t8,18.49,1493.0,100.0
4629,2015,1275000,64000,1,1,1,1,7.0,ford,endeavour 3.0l 4x4 at,11.4,2953.0,153.86
4630,2018,6000000,27000,1,1,1,1,4.0,bmw,6 series gt 630d luxury line,17.09,2993.0,261.4
4631,2019,1025000,15000,0,1,1,1,5.0,maruti,ciaz delta automatic bsiv,20.28,1462.0,103.25
4632,2016,675000,69000,0,1,1,1,5.0,volkswagen,polo gt tsi,17.2,1197.0,103.6
4633,2017,700000,80000,0,1,0,1,5.0,maruti,swift dzire zxi plus bs iv,22.0,1197.0,81.8
4634,2016,780000,60000,1,1,0,1,5.0,ford,ecosport 1.5 tdci titanium plus bsiv,22.77,1498.0,98.59
4635,2017,1050000,70000,1,1,0,1,5.0,hyundai,verna 1.6 sx crdi (o),22.32,1582.0,126.32
4636,2015,2700000,105000,1,1,1,2,5.0,audi,q5 45 tdi quattro technology,13.22,2967.0,241.4
4637,2016,400000,100000,1,0,0,1,5.0,tata,bolt quadrajet xe,22.95,1248.0,74.0
4638,2011,400000,100000,1,0,0,1,9.0,mahindra,bolero 2011-2019 plus non ac,15.96,2523.0,62.1
4639,2009,85000,90000,0,0,0,2,5.0,maruti,alto lx bsiii,19.7,796.0,46.3
4640,2018,1300000,35000,1,0,0,1,7.0,tata,hexa xm,17.6,2179.0,153.86
4641,2018,819999,11500,1,0,0,1,7.0,mahindra,tuv 300 mhawk100 t8,18.49,1493.0,100.0
4642,2015,620000,40000,1,0,1,1,7.0,mahindra,tuv 300 t6 plus amt,18.49,1493.0,100.0
4643,2018,260000,50000,0,0,0,1,5.0,renault,kwid 1.0 rxl,23.01,999.0,67.0
4644,2016,805000,49900,0,1,0,1,5.0,hyundai,elantra s,16.3,1797.0,147.5
4645,2015,484999,55380,0,1,0,1,5.0,hyundai,grand i10 asta,18.9,1197.0,82.0
4646,2017,2711000,9000,1,1,1,1,5.0,jaguar,xe 2016-2019 2.0l diesel prestige,13.6,1999.0,177.0
4647,2018,811000,11000,0,1,0,1,5.0,tata,nexon 1.2 revotron xz plus dual tone,17.0,1198.0,108.5
4648,2015,575000,50000,0,0,1,1,5.0,honda,jazz 1.2 v at i vtec,19.0,1199.0,88.7
4649,2018,1675000,80000,1,0,0,1,5.0,jeep,compass 2.0 longitude option bsiv,17.1,1956.0,170.0
4650,2016,645000,11000,0,1,1,1,5.0,skoda,rapid 1.6 mpi at elegance,14.3,1598.0,103.5
4651,2015,2500000,13500,1,1,1,1,5.0,jaguar,xf diesel,14.74,2993.0,270.9
4652,2018,2550000,18000,0,1,1,1,5.0,mercedes-benz,cla 200 cgi sport,15.04,1991.0,183.0
4653,2017,2700000,16000,0,1,1,1,5.0,mercedes-benz,new c-class c 200 avantgarde,14.74,1991.0,181.04
4654,2017,650000,18816,0,1,0,1,5.0,volkswagen,ameo 1.2 mpi highline plus 16,17.0,1198.0,73.75
4655,2017,1748999,33019,1,1,0,1,7.0,toyota,innova crysta 2.4 zx mt bsiv,13.68,2393.0,147.8
4656,2017,925000,18000,0,1,1,1,5.0,honda,city v at,15.6,1497.0,116.3
4657,2019,894999,9654,0,1,1,1,5.0,toyota,glanza v cvt,19.56,1197.0,81.8
4658,2011,175000,11000,0,1,0,1,5.0,maruti,alto k10 vxi,23.95,998.0,67.05
4659,2012,340000,24300,0,1,0,1,5.0,maruti,swift vxi,21.21,1197.0,81.8
4660,2016,1525000,42163,1,1,1,2,7.0,toyota,innova crysta 2.8 zx at bsiv,11.36,2755.0,171.5
4661,2017,810000,47747,1,1,0,1,5.0,maruti,ciaz s 1.3,28.09,1248.0,88.5
4662,2018,1025000,8000,1,1,1,1,5.0,tata,nexon 1.5 revotorq xza plus dualtone,21.5,1497.0,108.5
4663,2016,2150000,30000,1,1,1,1,5.0,bmw,3 series 320d luxury line,22.69,1995.0,190.0
4664,2013,910000,70000,1,0,0,2,8.0,toyota,innova 2.5 g (diesel) 8 seater,12.99,2494.0,100.0
4665,2016,300000,60000,1,0,0,2,5.0,tata,indica v2 dlx bsiii,17.88,1405.0,48.21
4666,2004,120000,80000,0,0,0,2,5.0,maruti,zen lxi - bs iii,17.3,993.0,60.0
4667,2015,490000,45900,0,0,0,2,5.0,hyundai,i20 era 1.2,18.6,1197.0,81.83
4668,2013,425000,70000,1,0,0,1,5.0,honda,amaze s i-dtech,25.8,1498.0,98.6
4669,2011,155000,40000,0,0,0,1,5.0,maruti,alto lxi,19.7,796.0,46.3
4670,2013,490000,90000,1,0,0,2,8.0,mahindra,scorpio sle bsiv,12.05,2179.0,120.0
4671,2010,132000,105000,0,0,0,1,5.0,maruti,alto lxi bsiii,19.7,796.0,46.3
4672,2018,750000,30000,1,0,0,1,5.0,hyundai,elite i20 diesel sportz,22.54,1396.0,88.76
4673,2011,225000,20000,0,0,0,1,5.0,maruti,wagon r vxi bs iv with abs,18.9,998.0,67.1
4674,2011,240000,80000,0,0,0,1,5.0,hyundai,i10 sportz,20.36,1197.0,78.9
4675,2004,33351,90000,0,0,0,3,5.0,maruti,wagon r vxi,18.9,998.0,67.1
4676,2010,80000,80000,0,0,0,2,5.0,chevrolet,spark 1.0,18.0,995.0,62.0
4677,2004,40000,120000,0,0,0,1,4.0,maruti,800 std,16.1,796.0,37.0
4678,2019,1100000,50000,1,0,0,2,7.0,honda,brv i-dtec v mt,21.9,1498.0,98.6
4679,2017,2711000,9000,1,1,1,1,5.0,jaguar,xe 2016-2019 2.0l diesel prestige,13.6,1999.0,177.0
4680,2019,5150000,20000,0,1,1,1,5.0,lexus,es 300h,22.37,2487.0,214.56
4681,2017,3200000,45000,1,1,1,1,5.0,jaguar,xf 2.0 diesel portfolio,19.33,1999.0,177.0
4682,2015,503000,110000,1,0,0,1,7.0,tata,safari storme ex,14.1,2179.0,147.94
4683,2019,3800000,20000,1,0,1,1,5.0,volvo,xc40 d4 inscription bsiv,18.0,1969.0,190.0
4684,2016,2000000,68089,0,2,1,1,5.0,toyota,camry 2.5 hybrid,19.16,2494.0,157.7
4685,2013,225000,58343,0,2,0,1,5.0,maruti,wagon r lxi,21.79,998.0,67.05
4686,2018,740000,38817,1,1,0,1,5.0,maruti,baleno alpha 1.3,27.39,1248.0,74.0
4687,2016,550000,56494,0,2,0,1,5.0,honda,jazz vx,18.2,1199.0,88.7
4688,2013,750000,79328,1,2,0,2,7.0,toyota,innova 2.5 vx (diesel) 7 seater,12.99,2494.0,100.6
4689,2019,650000,5621,0,2,1,1,5.0,maruti,swift amt vvt vxi,22.0,1197.0,81.8
4690,2017,625000,25538,0,2,0,1,5.0,toyota,etios vx,16.78,1496.0,88.73
4691,2018,600000,69779,0,1,1,1,5.0,maruti,swift amt zxi,22.0,1197.0,81.8
4692,2017,450000,56290,1,1,0,1,5.0,hyundai,grand i10 1.2 crdi sportz,24.0,1186.0,73.97
4693,2019,5400000,7500,1,1,1,1,5.0,bmw,x4 m sport x xdrive20d,16.78,1995.0,190.0
4694,2019,5500000,8500,1,1,1,1,5.0,bmw,x4 m sport x xdrive20d,16.78,1995.0,190.0
4695,2019,779000,7032,0,2,1,1,5.0,honda,amaze v cvt petrol bsiv,19.0,1199.0,88.76
4696,2016,645000,11000,0,1,1,1,5.0,skoda,rapid 1.6 mpi at elegance,14.3,1598.0,103.5
4697,2018,2475000,2000,1,1,1,1,5.0,volvo,v40 d3 r-design,16.8,1984.0,150.0
4698,2016,380000,80000,1,0,0,2,5.0,hyundai,xcent 1.1 crdi s,24.4,1120.0,71.0
4699,2011,300000,120000,1,0,0,2,7.0,tata,new safari dicor 2.2 ex 4x2,11.57,2179.0,138.1
4700,2014,240000,50000,0,0,0,1,5.0,maruti,alto 800 lxi anniversary edition,22.74,796.0,47.3
4701,2011,325000,70000,1,0,0,1,5.0,maruti,swift vdi,22.9,1248.0,74.0
4702,2016,400000,130000,1,0,0,1,6.0,mahindra,kuv 100 mfalcon d75 k6,25.32,1198.0,77.0
4703,2017,800000,50000,1,0,0,1,8.0,renault,lodgy stepway 85ps rxz 8s,21.04,1461.0,83.8
4704,2018,950000,80000,1,0,0,1,5.0,ford,ecosport 1.5 diesel titanium bsiv,23.0,1498.0,98.96
4705,2013,300000,120000,1,0,0,4,5.0,maruti,swift vdi,22.9,1248.0,74.0
4706,2020,350000,5000,0,0,0,1,5.0,maruti,alto 800 lxi,22.05,796.0,47.3
4707,2017,530000,59000,0,0,0,1,5.0,mahindra,kuv 100 mfalcon g80 k8 5str aw,18.15,1198.0,82.0
4708,2013,350000,100000,1,0,0,3,7.0,chevrolet,enjoy tcdi ltz 7 seater,18.2,1248.0,73.8
4709,2008,168000,50000,0,0,1,1,5.0,hyundai,sonata 2.4l at,11.0,2359.0,165.0
4710,2016,240000,45000,0,0,0,2,5.0,renault,kwid rxt,25.17,799.0,53.3
4711,2010,220000,80000,1,0,0,4,5.0,maruti,swift dzire vdi,19.3,1248.0,73.9
4712,2008,110000,80000,0,0,0,4,5.0,maruti,wagon r lxi minor,18.9,1061.0,67.0
4713,2016,850000,100000,1,0,0,1,5.0,maruti,vitara brezza zdi plus,24.3,1248.0,88.5
4714,2014,545000,110000,1,0,0,1,7.0,maruti,ertiga vdi,20.77,1248.0,88.76
4715,2018,2064000,24000,1,0,0,1,8.0,toyota,innova crysta 2.4 vx mt 8s bsiv,13.68,2393.0,147.8
4716,2018,950000,25000,1,0,0,1,5.0,maruti,s-cross 2017-2020 delta ddis 200 sh,25.1,1248.0,88.5
4717,2013,200000,68697,0,0,0,3,5.0,hyundai,eon magna plus,21.1,814.0,55.2
4718,2017,660000,30000,1,0,0,1,5.0,maruti,swift vdi optional,25.2,1248.0,74.0
4719,2013,420000,40000,1,0,0,2,5.0,honda,amaze vx i-dtec,25.8,1498.0,98.6
4720,2010,150000,29000,0,0,0,1,5.0,tata,indica vista aura 1.2 safire (abs) 90hp bs iv,16.5,1172.0,65.0
4721,2013,175000,68000,1,0,0,2,5.0,chevrolet,beat diesel ls,25.44,936.0,57.6
4722,2018,750000,15000,0,0,1,1,5.0,honda,amaze s cvt i-vtec,18.1,1199.0,88.7
4723,2014,425000,70000,1,0,0,1,5.0,maruti,ritz vdi,23.2,1248.0,73.94
4724,2015,790000,126000,1,0,0,3,5.0,toyota,corolla altis d-4d g,21.43,1364.0,87.2
4725,2011,830000,300000,1,0,0,3,7.0,toyota,innova 2.5 v diesel 7-seater,12.8,2494.0,102.0
4726,2015,650000,94000,1,0,0,2,7.0,honda,mobilio rs i dtec,24.5,1498.0,98.6
4727,2015,780000,129000,1,0,0,3,5.0,toyota,corolla altis d-4d j,21.43,1364.0,87.2
4728,2010,180000,55000,0,0,0,2,5.0,hyundai,i10 magna 1.1l,19.81,1086.0,68.05
4729,2019,869999,40000,1,0,0,1,5.0,ford,ecosport 1.5 diesel trend plus bsiv,23.0,1498.0,98.96
4730,2011,275000,50000,1,0,0,1,5.0,tata,manza aura (abs) quadrajet bs iv,21.12,1248.0,88.8
4731,2017,630000,25000,0,0,0,2,5.0,hyundai,i20 1.2 asta option,18.6,1197.0,81.83
4732,2008,150000,60000,0,0,0,2,5.0,toyota,corolla h2,13.4,1794.0,125.0
4733,2016,315000,25000,0,0,0,1,5.0,maruti,alto 800 lxi,22.74,796.0,47.3
4734,2011,189000,70000,1,0,0,2,5.0,tata,indigo cr4,23.57,1396.0,70.0
4735,2014,580000,120000,1,0,0,1,5.0,maruti,swift dzire vdi,23.4,1248.0,74.0
4736,2018,825000,35000,1,0,0,1,5.0,maruti,vitara brezza vdi,24.3,1248.0,88.5
4737,2016,650000,60000,1,0,0,2,7.0,tata,safari storme vx,14.1,2179.0,148.0
4738,2004,50000,62000,0,0,0,2,5.0,honda,city 1.3 exi,13.0,1343.0,90.0
4739,2011,200000,120000,0,0,0,2,5.0,skoda,fabia 1.2 mpi ambition,16.25,1198.0,73.9
4740,2013,135000,120000,1,0,0,3,7.0,tata,venture lx 7 str,15.42,1405.0,70.0
4741,2017,680000,80000,1,0,0,1,5.0,hyundai,i20 2015-2017 sportz 1.4 crdi,22.54,1396.0,88.73
4742,2017,670000,80000,1,0,0,1,5.0,hyundai,i20 1.4 sportz,22.54,1396.0,88.73
4743,2010,1000000,60000,1,0,1,1,5.0,bmw,5 series 525d,16.73,1995.0,218.0
4744,2010,240000,80000,0,0,0,2,5.0,maruti,alto k10 2010-2014 vxi,20.92,998.0,67.1
4745,2014,555000,147279,1,0,0,2,7.0,force,one sx abs 7 seating,17.0,2200.0,139.01
4746,2013,455000,98000,1,0,0,1,5.0,skoda,rapid 1.6 tdi ambition plus,20.5,1598.0,103.5
4747,2018,750000,25000,1,0,0,1,5.0,maruti,swift dzire vdi,28.4,1248.0,74.02
4748,2016,700000,90000,1,0,1,1,5.0,maruti,swift dzire amt zdi,26.59,1248.0,74.0
4749,2016,220000,22000,0,0,1,1,4.0,tata,nano xta,21.9,624.0,37.48
4750,2014,160000,120000,1,0,0,1,5.0,tata,indica v2 elx,25.0,1396.0,69.0
4751,2013,225000,100000,1,0,0,2,5.0,chevrolet,sail hatchback diesel,22.1,1248.0,76.9
4752,2008,140000,120000,1,0,0,2,5.0,tata,indigo cs lx (tdi) bs iii,19.09,1396.0,69.0
4753,2014,600000,70000,1,0,0,2,5.0,maruti,swift dzire vdi,23.4,1248.0,74.0
4754,2015,1000000,24700,1,0,0,1,7.0,mahindra,xuv500 w10 2wd,16.0,2179.0,140.0
4755,2008,65000,100000,0,0,0,3,5.0,chevrolet,spark 1.0 ls,18.0,995.0,62.0
4756,2019,500000,10000,0,0,0,1,5.0,maruti,ignis 1.2 delta bsiv,20.89,1197.0,81.8
4757,2017,1100000,88754,1,1,0,1,7.0,mahindra,xuv500 w10 2wd,16.0,2179.0,140.0
4758,2017,1150000,43526,1,1,0,1,7.0,mahindra,xuv500 w6 2wd,16.0,2179.0,140.0
4759,2012,320000,55885,0,1,0,1,5.0,skoda,fabia 1.2 mpi ambition plus,16.25,1198.0,75.0
4760,2019,950000,16034,1,1,0,1,5.0,ford,ecosport 1.5 diesel titanium,21.7,1498.0,98.96
4761,2012,250000,156040,1,1,0,1,5.0,ford,figo diesel exi,20.0,1399.0,68.0
4762,2004,400000,93415,1,1,0,1,7.0,ford,endeavour 2.5l 4x2 mt,13.1,2499.0,141.0
4763,2008,1100000,122000,1,0,1,2,5.0,bmw,5 series 520d,18.48,1995.0,177.0
4764,2017,600000,20000,1,0,0,1,5.0,maruti,baleno delta 1.3,27.39,1248.0,74.0
4765,2017,509999,46000,0,0,0,1,5.0,maruti,swift vvt vxi,22.0,1197.0,81.8
4766,2016,395000,50000,0,0,0,3,5.0,skoda,rapid 1.6 mpi active bsiv,15.41,1598.0,103.2
4767,2018,469000,5000,0,0,0,1,5.0,maruti,wagon r vxi,21.79,998.0,67.05
4768,2017,250000,42000,0,0,0,1,5.0,maruti,alto 800 lx optional,24.7,796.0,47.3
4769,2011,130000,68519,0,1,0,1,5.0,chevrolet,spark 1.0 lt,16.2,995.0,62.1
4770,2019,906000,30000,1,0,0,1,5.0,ford,ecosport 1.5 diesel titanium plus bsiv,23.0,1498.0,98.96
4771,2011,160000,85000,1,0,0,1,5.0,ford,figo diesel zxi,20.0,1399.0,68.0
4772,2012,300000,88000,0,0,0,1,5.0,maruti,swift dzire vxi,17.5,1298.0,85.8
4773,2010,60000,100000,0,0,0,4,5.0,maruti,800 uniq,14.0,796.0,37.5
4774,2014,400000,100000,0,0,0,2,5.0,maruti,swift dzire vxi,19.1,1197.0,85.8
4775,2018,450000,22966,0,1,0,1,5.0,tata,tiago xt,23.84,1199.0,84.48
4776,2014,465000,80000,1,0,0,2,7.0,mahindra,bolero 2011-2019 slx,15.96,2523.0,62.1
4777,2012,325000,80000,1,0,0,2,5.0,maruti,swift vdi,22.9,1248.0,74.0
4778,2008,150000,70000,0,0,0,2,5.0,maruti,alto lxi,19.7,796.0,46.3
4779,2014,250000,2350,0,0,0,1,5.0,hyundai,eon era plus,21.1,814.0,55.2
4780,2011,175000,50000,0,0,0,1,5.0,maruti,alto lxi,19.7,796.0,46.3
4781,2010,175000,58000,0,0,0,1,5.0,maruti,alto lxi,19.7,796.0,46.3
4782,2006,150000,80000,0,0,0,2,5.0,honda,city 2017-2020 vtec,16.9,1497.0,100.0
4783,2018,797000,60000,1,0,0,1,7.0,mahindra,bolero power plus slx,16.5,1493.0,70.0
4784,2019,800000,35000,0,0,0,1,5.0,hyundai,elite i20 asta option bsiv,18.6,1197.0,81.86
4785,2019,750000,59872,1,0,0,1,7.0,mahindra,bolero 2011-2019 slx,15.96,2523.0,62.1
4786,2011,400000,140000,1,0,0,2,5.0,mahindra,scorpio m2di,13.5,2179.0,115.0
4787,2012,160000,110000,0,0,0,1,5.0,maruti,alto lx,19.7,796.0,46.3
4788,2016,700000,91182,1,0,0,1,7.0,mahindra,bolero 2011-2019 slx 2wd bsiii,15.96,2523.0,62.1
4789,2010,160000,60000,0,0,0,3,5.0,maruti,alto lxi,19.7,796.0,46.3
4790,2012,400000,100000,1,0,0,1,5.0,hyundai,i20 asta 1.4 crdi,21.27,1396.0,88.76
4791,2013,451000,120000,1,0,0,1,5.0,toyota,etios liva gd,23.59,1364.0,67.06
4792,2002,40000,80000,0,0,0,1,4.0,maruti,800 std bsiii,16.1,796.0,37.0
4793,2012,300000,70000,1,0,0,3,5.0,tata,manza aura (abs) quadrajet bs iv,21.12,1248.0,88.8
4794,2017,421000,59500,0,0,0,2,5.0,maruti,celerio zxi optional,23.1,998.0,67.04
4795,2016,950000,45000,1,0,0,1,5.0,maruti,vitara brezza zdi plus dual tone,24.3,1248.0,88.5
4796,2011,395000,75500,1,0,0,2,5.0,hyundai,i20 1.4 crdi asta,23.0,1396.0,90.0
4797,2016,950000,46000,1,0,0,2,5.0,maruti,vitara brezza zdi plus dual tone,24.3,1248.0,88.5
4798,2013,270000,60000,0,0,0,1,5.0,maruti,alto 800 lxi,22.74,796.0,47.3
4799,2009,360000,60000,0,0,1,2,5.0,hyundai,i20 1.4 asta (at),15.0,1396.0,100.0
4800,2008,235000,152500,1,0,0,1,5.0,maruti,swift ldi bsiii,17.8,1248.0,75.0
4801,2014,1850000,60000,1,0,1,2,5.0,mercedes-benz,e-class e250 cdi avantgrade,13.0,2143.0,201.1
4802,2015,1900000,130000,1,0,1,1,7.0,toyota,fortuner 4x2 at,12.55,2982.0,168.5
4803,2017,550000,23456,0,1,0,1,5.0,hyundai,grand i10 sportz,18.9,1197.0,82.0
4804,2015,1225000,39000,1,1,0,1,7.0,mahindra,xuv500 w10 2wd,16.0,2179.0,140.0
4805,2017,700000,15000,0,0,0,1,5.0,honda,wr-v i-vtec s,17.5,1199.0,88.7
4806,2017,1650000,69123,1,1,0,1,5.0,jeep,compass 2.0 limited option,17.1,1956.0,170.0
4807,2012,376000,26000,0,0,0,1,5.0,honda,brio v mt,19.4,1198.0,86.8
4808,2017,875000,77524,1,1,0,1,5.0,ford,ecosport 1.5 dv5 mt titanium optional,22.7,1498.0,89.84
4809,2014,459999,40523,0,1,0,2,5.0,hyundai,i20 sportz 1.2,18.5,1197.0,82.85
4810,2018,755000,39000,1,1,0,1,5.0,maruti,swift vdi,28.4,1248.0,74.0
4811,2019,6223000,7800,0,1,1,0,5.0,audi,a6 35 tfsi matrix,15.26,1798.0,187.74
4812,2019,5923000,11500,0,1,1,0,5.0,audi,a6 35 tfsi matrix,15.26,1798.0,187.74
4813,2019,6523000,23600,0,1,1,0,5.0,audi,a6 35 tfsi matrix,15.26,1798.0,187.74
4814,2010,1050000,220000,1,0,0,2,7.0,toyota,fortuner 3.0 diesel,11.5,2982.0,171.0
4815,2015,1050000,120000,1,0,0,2,7.0,mahindra,xuv500 w8 4wd,15.1,2179.0,140.0
4816,2018,800000,25000,0,0,1,1,5.0,maruti,baleno alpha automatic,21.4,1197.0,83.1
4817,2015,600000,31000,1,0,0,2,5.0,maruti,swift vdi bsiv,25.2,1248.0,74.0
4818,2017,530000,42000,0,0,0,1,5.0,maruti,baleno sigma 1.2,21.4,1197.0,83.1
4819,2015,450000,80000,0,0,0,1,5.0,maruti,swift dzire vxi,20.85,1197.0,83.14
4820,2011,235000,60000,0,0,0,1,5.0,maruti,alto k10 2010-2014 vxi,20.92,998.0,67.1
4821,2013,550000,240000,1,0,0,1,5.0,maruti,swift dzire zdi,23.4,1248.0,74.0
4822,2013,395000,35000,0,0,1,2,5.0,skoda,rapid 1.6 mpi at elegance,14.3,1598.0,103.5
4823,2018,450000,35000,0,0,0,1,5.0,tata,tigor 1.2 revotron xt,20.3,1199.0,84.0
4824,2019,600000,5000,0,0,0,1,7.0,renault,triber rxt bsiv,20.0,999.0,72.0
4825,2016,610000,110000,1,0,0,1,5.0,maruti,vitara brezza vdi option,24.3,1248.0,88.5
4826,2017,690000,20000,0,0,0,1,5.0,hyundai,i20 1.2 asta option,18.6,1197.0,81.83
4827,2018,790000,15000,0,0,0,1,5.0,tata,nexon 1.2 revotron xz plus,17.0,1198.0,108.5
4828,2014,254999,40000,0,0,0,2,5.0,maruti,alto k10 2010-2014 vxi,20.92,998.0,67.1
4829,2016,500000,41000,0,0,0,1,5.0,honda,jazz 1.2 v i vtec,18.7,1199.0,88.7
4830,2011,340000,100000,1,0,0,2,7.0,mahindra,bolero slx,13.6,2523.0,63.0
4831,2008,150000,120000,1,0,0,1,9.0,tata,sumo cx 9 seater,12.2,1948.0,68.0
4832,2007,245000,110000,1,0,0,3,7.0,mahindra,bolero slx,13.6,2523.0,63.0
4833,2015,515000,120000,1,0,0,2,5.0,volkswagen,vento 1.5 tdi comfortline,20.34,1498.0,103.2
4834,2008,122000,60000,1,0,0,2,5.0,ambassador,grand 1500 dsz bsiii,12.8,1995.0,52.0
4835,2009,160000,35000,0,0,0,3,5.0,hyundai,i10 magna 1.1l,19.81,1086.0,68.05
4836,2007,110000,120000,0,0,0,2,5.0,maruti,alto lx,19.7,796.0,46.3
4837,2014,360000,70000,1,0,0,1,5.0,maruti,swift ldi bsiv,25.2,1248.0,74.0
4838,2011,260000,90000,1,0,0,3,5.0,hyundai,verna transform sx vgt crdi,16.2,1493.0,110.0
4839,2007,128000,60000,0,0,0,2,5.0,maruti,alto lxi,19.7,796.0,46.3
4840,2015,600000,80000,1,0,0,2,5.0,hyundai,verna 1.6 crdi s,23.9,1582.0,126.2
4841,2010,800000,151000,1,0,0,2,7.0,toyota,fortuner 3.0 diesel,11.5,2982.0,171.0
4842,2019,675000,25000,1,0,0,1,5.0,maruti,swift dzire vdi,28.4,1248.0,74.02
4843,2015,1000000,24700,1,0,0,1,7.0,mahindra,xuv500 w10 2wd,16.0,2179.0,140.0
4844,2008,65000,100000,0,0,0,3,5.0,chevrolet,spark 1.0 ls,18.0,995.0,62.0
4845,2019,500000,10000,0,0,0,1,5.0,maruti,ignis 1.2 delta bsiv,20.89,1197.0,81.8
4846,2010,300000,50000,0,0,0,1,5.0,maruti,sx4 zxi bsiii,15.0,1586.0,104.68
4847,2009,125000,80000,0,0,0,1,4.0,maruti,800 ac,16.1,796.0,37.0
4848,2017,550000,25000,0,0,0,1,5.0,hyundai,grand i10 asta option,18.9,1197.0,82.0
4849,2007,150000,80000,0,0,0,3,5.0,maruti,alto lxi,19.7,796.0,46.3
4850,2017,891000,80000,1,0,0,1,7.0,mahindra,scorpio intelli hybrid s6 plus,15.4,2179.0,120.0
4851,2015,1050000,70000,1,0,0,1,7.0,toyota,innova 2.5 vx (diesel) 7 seater,12.99,2494.0,100.6
4852,2018,750000,15000,0,0,0,1,5.0,maruti,baleno rs 1.0 petrol,21.1,998.0,100.5
4853,2012,380000,27500,0,0,0,1,5.0,hyundai,i20 magna optional 1.2,18.5,1197.0,82.9
4854,2013,800000,110000,1,0,0,2,8.0,toyota,innova 2.5 vx (diesel) 8 seater,12.99,2494.0,100.6
4855,2010,200000,120000,0,0,0,1,5.0,mahindra,logan petrol 1.4 gle,15.7,1390.0,75.0
4856,2016,700000,70000,1,0,0,1,5.0,maruti,ciaz vdi option shvs,28.09,1248.0,88.5
4857,2002,229999,290000,1,0,0,1,10.0,toyota,qualis fs b3,13.1,2446.0,75.0
4858,2010,300000,74000,0,0,0,2,5.0,honda,accord 2.4 mt,12.8,2354.0,177.6
4859,2015,670000,120000,1,0,0,1,7.0,honda,mobilio s i dtec,24.2,1498.0,98.6
4860,2007,210000,140000,0,0,0,1,5.0,honda,city 2017-2020 gxi,17.7,1497.0,78.0
4861,2017,370000,40000,0,0,0,1,5.0,maruti,ignis 1.2 delta bsiv,20.89,1197.0,81.8
4862,2019,600000,20000,0,0,1,1,5.0,maruti,baleno delta automatic,21.4,1197.0,83.1
4863,2020,810000,15000,1,0,0,1,5.0,maruti,vitara brezza vdi,24.3,1248.0,88.5
4864,2019,346000,16000,0,0,0,1,5.0,tata,tiago 1.2 revotron xe,23.84,1199.0,84.0
4865,2005,55000,130000,0,0,0,1,5.0,honda,city 1.3 exi,13.0,1343.0,90.0
4866,2012,250000,118000,1,0,0,2,7.0,tata,safari dicor 2.2 ex 4x2,13.93,2179.0,138.03
4867,2006,120000,44000,0,0,0,2,5.0,maruti,swift zxi bsiii,16.1,1298.0,88.2
4868,2013,600000,50000,1,0,0,2,7.0,maruti,ertiga zdi,20.77,1248.0,88.8
4869,2016,330000,60000,0,0,0,1,5.0,maruti,eeco 5 seater ac bsiv,15.37,1196.0,73.0
4870,2014,400000,147000,0,0,0,2,5.0,hyundai,i20 sportz option 1.2,18.6,1197.0,81.83
4871,2004,100000,40000,1,0,0,2,5.0,tata,indica v2 dls tc,16.8,1405.0,62.0
4872,2014,450000,100000,0,0,0,3,5.0,maruti,swift dzire vxi,19.1,1197.0,85.8
4873,2017,800000,55000,1,0,0,1,7.0,maruti,ertiga shvs zdi plus,24.52,1248.0,88.5
4874,2015,340000,40000,1,0,0,2,5.0,maruti,celerio zdi,27.62,793.0,47.0
4875,2010,225000,64000,1,0,0,3,5.0,maruti,ritz vdi,21.1,1248.0,73.9
4876,2002,55000,100000,0,0,0,2,5.0,maruti,zen lxi,17.3,993.0,60.0
4877,2016,900000,50000,1,0,0,1,7.0,maruti,ertiga shvs zdi plus,24.52,1248.0,88.5
4878,2014,2500000,30000,1,0,1,1,5.0,volvo,s60 d4 summum,9.0,1984.0,181.0
4879,2018,465000,30000,0,0,0,1,5.0,maruti,wagon r vxi plus,20.51,998.0,67.04
